,,,,1,-117456896
2127,-126255104,F8798000,,,
2129,-126795776,F8714000,,,
2131,-127172608,F86B8000,,,
2133,-127549440,F865C000,,,
2135,-127827968,F8618000,,,
2137,-127942656,F85FC000,,,
2139,-127877120,F860C000,,,
2141,-127614976,F864C000,,,
2143,-127287296,F869C000,,,
2145,-126713856,F8728000,,,
2147,-125911040,F87EC000,,,
2149,-125009920,F88C8000,,,
2151,-123928576,F89D0000,,,
2153,-122716160,F8AF8000,,,
2155,-121356288,F8C44000,,,
2157,-119947264,F8D9C000,,,
2159,-118652928,F8ED8000,,,
2161,-117374976,F9010000,,,
2163,-116178944,F9134000,,,
2165,-115064832,F9244000,,,
2167,-113934336,F9358000,,,
2169,-112771072,F9474000,,,
2171,-111493120,F95AC000,,,
2173,-110149632,F96F4000,,,
2175,-108806144,F983C000,,,
2177,-107364352,F999C000,,,
2179,-105807872,F9B18000,,,
2181,-104267776,F9C90000,,,
2183,-102760448,F9E00000,,,
2185,-101351424,F9F58000,,,
2187,-100139008,FA080000,,,
2189,-98992128,FA198000,,,
2191,-97992704,FA28C000,,,
2193,-97058816,FA370000,,,
2195,-96092160,FA45C000,,,
2197,-95305728,FA51C000,,,
2199,-94617600,FA5C4000,,,
2201,-93913088,FA670000,,,
2203,-93257728,FA710000,,,
2205,-92569600,FA7B8000,,,
2207,-92012544,FA840000,,,
2209,-91553792,FA8B0000,,,
2211,-91258880,FA8F8000,,,
2213,-91209728,FA904000,,,
2215,-91193344,FA908000,,,
2217,-91373568,FA8DC000,,,
2219,-91766784,FA87C000,,,
2221,-97796096,FA2BC000,,,
2223,-99106816,FA17C000,,,
2225,-100417536,FA03C000,,,
2227,-101744640,F9EF8000,,,
2229,-103088128,F9DB0000,,,
2231,-104611840,F9C3C000,,,
2233,-106217472,F9AB4000,,,
2235,-107806720,F9930000,,,
2237,-109395968,F97AC000,,,
2239,-110968832,F962C000,,,
2241,-112574464,F94A4000,,,
2243,-114360320,F92F0000,,,
2245,-116113408,F9144000,,,
2247,-117751808,F8FB4000,,,
2249,-119308288,F8E38000,,,
2251,-120684544,F8CE8000,,,
2253,-121847808,F8BCC000,,,
2255,-122929152,F8AC4000,,,
2257,-123879424,F89DC000,,,
2259,-124633088,F8924000,,,
2261,-125288448,F8884000,,,
2263,-125992960,F87D8000,,,
2265,-126533632,F8754000,,,
2267,-126894080,F86FC000,,,
2269,-127287296,F869C000,,,
2271,-127582208,F8654000,,,
2273,-127746048,F862C000,,,
2275,-127746048,F862C000,,,
2277,-127549440,F865C000,,,
2279,-127172608,F86B8000,,,
2281,-126599168,F8744000,,,
2283,-125730816,F8818000,,,
2285,-124698624,F8914000,,,
2287,-123600896,F8A20000,,,
2289,-122454016,F8B38000,,,
2291,-121094144,F8C84000,,,
2293,-119717888,F8DD4000,,,
2295,-118472704,F8F04000,,,
2297,-117129216,F904C000,,,
2299,-115965952,F9168000,,,
2301,-114917376,F9268000,,,
2303,-113770496,F9380000,,,
2305,-112590848,F94A0000,,,
2307,-111296512,F95DC000,,,
2309,-109871104,F9738000,,,
2311,-108511232,F9884000,,,
2313,-107102208,F99DC000,,,
2315,-105611264,F9B48000,,,
2317,-104153088,F9CAC000,,,
2319,-102563840,F9E30000,,,
2321,-101122048,F9F90000,,,
2323,-99909632,FA0B8000,,,
2325,-98828288,FA1C0000,,,
2327,-97861632,FA2AC000,,,
2329,-96747520,FA3BC000,,,
2331,-92766208,FA788000,,,
2333,-92225536,FA80C000,,,
2335,-91766784,FA87C000,,,
2337,-91504640,FA8BC000,,,
2339,-91340800,FA8E4000,,,
2341,-91373568,FA8DC000,,,
2343,-91521024,FA8B8000,,,
2345,-91930624,FA854000,,,
2347,-92569600,FA7B8000,,,
2349,-93306880,FA704000,,,
2351,-94322688,FA60C000,,,
2353,-95485952,FA4F0000,,,
2355,-96714752,FA3C4000,,,
2357,-98107392,FA270000,,,
2359,-99401728,FA134000,,,
2361,-100663296,FA000000,,,
2363,-101974016,F9EC0000,,,
2365,-103366656,F9D6C000,,,
2367,-104955904,F9BE8000,,,
2369,-106561536,F9A60000,,,
2371,-108019712,F98FC000,,,
2373,-109608960,F9778000,,,
2375,-111296512,F95DC000,,,
2377,-112934912,F944C000,,,
2379,-114737152,F9294000,,,
2381,-116424704,F90F8000,,,
2383,-117981184,F8F7C000,,,
2385,-119504896,F8E08000,,,
2387,-120946688,F8CA8000,,,
2389,-122175488,F8B7C000,,,
2391,-123256832,F8A74000,,,
2393,-124256256,F8980000,,,
2395,-124993536,F88CC000,,,
2397,-125698048,F8820000,,,
2399,-126418944,F8770000,,,
2401,-126943232,F86F0000,,,
2403,-127303680,F8698000,,,
2405,-127598592,F8650000,,,
2407,-127975424,F85F4000,,,
2409,-128155648,F85C8000,,,
2411,-128122880,F85D0000,,,
2413,-128024576,F85E8000,,,
2415,-127647744,F8644000,,,
2417,-127041536,F86D8000,,,
2419,-126255104,F8798000,,,
2421,-125239296,F8890000,,,
2423,-124125184,F89A0000,,,
2425,-122945536,F8AC0000,,,
2427,-121667584,F8BF8000,,,
2429,-120209408,F8D5C000,,,
2431,-118865920,F8EA4000,,,
2433,-117604352,F8FD8000,,,
2435,-116391936,F9100000,,,
2437,-115343360,F9200000,,,
2439,-114212864,F9314000,,,
2441,-113016832,F9438000,,,
2443,-104185856,F9CA4000,,,
2445,-102629376,F9E20000,,,
2447,-101187584,F9F80000,,,
2449,-99926016,FA0B4000,,,
2451,-98910208,FA1AC000,,,
2453,-97812480,FA2B8000,,,
2455,-96780288,FA3B4000,,,
2457,-95944704,FA480000,,,
2459,-95141888,FA544000,,,
2461,-94437376,FA5F0000,,,
2463,-93716480,FA6A0000,,,
2465,-92995584,FA750000,,,
2467,-92356608,FA7EC000,,,
2469,-91750400,FA880000,,,
2471,-91340800,FA8E4000,,,
2473,-91095040,FA920000,,,
2475,-90931200,FA948000,,,
2477,-90980352,FA93C000,,,
2479,-91160576,FA910000,,,
2481,-91521024,FA8B8000,,,
2483,-92110848,FA828000,,,
2485,-92848128,FA774000,,,
2487,-93814784,FA688000,,,
2489,-95027200,FA560000,,,
2491,-96305152,FA428000,,,
2493,-97632256,FA2E4000,,,
2495,-98926592,FA1A8000,,,
2497,-100204544,FA070000,,,
2499,-101613568,F9F18000,,,
2501,-102957056,F9DD0000,,,
2503,-104415232,F9C6C000,,,
2505,-106135552,F9AC8000,,,
2507,-107724800,F9944000,,,
2509,-109248512,F97D0000,,,
2511,-110854144,F9648000,,,
2513,-112476160,F94BC000,,,
2515,-114229248,F9310000,,,
2517,-115998720,F9160000,,,
2519,-117637120,F8FD0000,,,
2521,-119160832,F8E5C000,,,
2523,-120586240,F8D00000,,,
2525,-121765888,F8BE0000,,,
2527,-122830848,F8ADC000,,,
2529,-123879424,F89DC000,,,
2531,-124600320,F892C000,,,
2533,-125272064,F8888000,,,
2535,-126025728,F87D0000,,,
2537,-126648320,F8738000,,,
2539,-127041536,F86D8000,,,
2541,-127401984,F8680000,,,
2543,-127631360,F8648000,,,
2545,-127827968,F8618000,,,
2547,-127926272,F8600000,,,
2549,-127696896,F8638000,,,
2551,-127287296,F869C000,,,
2553,-126697472,F872C000,,,
2555,-120111104,F8D74000,,,
2557,-118767616,F8EBC000,,,
2559,-117538816,F8FE8000,,,
2561,-116326400,F9110000,,,
2563,-115261440,F9214000,,,
2565,-114147328,F9324000,,,
2567,-112852992,F9460000,,,
2569,-111558656,F959C000,,,
2571,-110329856,F96C8000,,,
2573,-108969984,F9814000,,,
2575,-107511808,F9978000,,,
2577,-105955328,F9AF4000,,,
2579,-104349696,F9C7C000,,,
2581,-102858752,F9DE8000,,,
2583,-101531648,F9F2C000,,,
2585,-100286464,FA05C000,,,
2587,-99254272,FA158000,,,
2589,-98205696,FA258000,,,
2591,-97206272,FA34C000,,,
2593,-96288768,FA42C000,,,
2595,-95469568,FA4F4000,,,
2597,-94732288,FA5A8000,,,
2599,-93962240,FA664000,,,
2601,-93306880,FA704000,,,
2603,-92684288,FA79C000,,,
2605,-92110848,FA828000,,,
2607,-91701248,FA88C000,,,
2609,-91406336,FA8D4000,,,
2611,-91308032,FA8EC000,,,
2613,-91308032,FA8EC000,,,
2615,-91389952,FA8D8000,,,
2617,-91766784,FA87C000,,,
2619,-92405760,FA7E0000,,,
2621,-93175808,FA724000,,,
2623,-94126080,FA63C000,,,
2625,-95191040,FA538000,,,
2627,-96534528,FA3F0000,,,
2629,-97910784,FA2A0000,,,
2631,-99139584,FA174000,,,
2633,-100450304,FA034000,,,
2635,-101793792,F9EEC000,,,
2637,-103120896,F9DA8000,,,
2639,-104693760,F9C28000,,,
2641,-106348544,F9A94000,,,
2643,-107839488,F9928000,,,
2645,-109412352,F97A8000,,,
2647,-111067136,F9614000,,,
2649,-112689152,F9488000,,,
2651,-114376704,F92EC000,,,
2653,-116162560,F9138000,,,
2655,-117817344,F8FA4000,,,
2657,-119308288,F8E38000,,,
2659,-120766464,F8CD4000,,,
2661,-121995264,F8BA8000,,,
2663,-122978304,F8AB8000,,,
2665,-123977728,F89C4000,,,
2667,-127549440,F865C000,,,
2669,-127795200,F8620000,,,
2671,-127860736,F8610000,,,
2673,-127860736,F8610000,,,
2675,-127729664,F8630000,,,
2677,-127352832,F868C000,,,
2679,-126844928,F8708000,,,
2681,-126058496,F87C8000,,,
2683,-125026304,F88C4000,,,
2685,-123961344,F89C8000,,,
2687,-122732544,F8AF4000,,,
2689,-121389056,F8C3C000,,,
2691,-120045568,F8D84000,,,
2693,-118636544,F8EDC000,,,
2695,-117342208,F9018000,,,
2697,-116195328,F9130000,,,
2699,-115081216,F9240000,,,
2701,-113950720,F9354000,,,
2703,-112754688,F9478000,,,
2705,-111509504,F95A8000,,,
2707,-110215168,F96E4000,,,
2709,-108789760,F9840000,,,
2711,-107364352,F999C000,,,
2713,-105906176,F9B00000,,,
2715,-104316928,F9C84000,,,
2717,-102744064,F9E04000,,,
2719,-101351424,F9F58000,,,
2721,-100139008,FA080000,,,
2723,-99106816,FA17C000,,,
2725,-98123776,FA26C000,,,
2727,-97157120,FA358000,,,
2729,-96190464,FA444000,,,
2731,-95338496,FA514000,,,
2733,-94601216,FA5C8000,,,
2735,-93896704,FA674000,,,
2737,-93159424,FA728000,,,
2739,-92536832,FA7C0000,,,
2741,-91963392,FA84C000,,,
2743,-91455488,FA8C8000,,,
2745,-91176960,FA90C000,,,
2747,-91062272,FA928000,,,
2749,-91078656,FA924000,,,
2751,-91242496,FA8FC000,,,
2753,-91652096,FA898000,,,
2755,-92225536,FA80C000,,,
2757,-92946432,FA75C000,,,
2759,-93896704,FA674000,,,
2761,-95027200,FA560000,,,
2763,-96305152,FA428000,,,
2765,-97665024,FA2DC000,,,
2767,-98942976,FA1A4000,,,
2769,-100270080,FA060000,,,
2771,-101548032,F9F28000,,,
2773,-102940672,F9DD4000,,,
2775,-104579072,F9C44000,,,
2777,-106250240,F9AAC000,,,
2779,-116162560,F9138000,,,
2781,-117719040,F8FBC000,,,
2783,-119242752,F8E48000,,,
2785,-120684544,F8CE8000,,,
2787,-121913344,F8BBC000,,,
2789,-123125760,F8A94000,,,
2791,-124043264,F89B4000,,,
2793,-124682240,F8918000,,,
2795,-125452288,F885C000,,,
2797,-126173184,F87AC000,,,
2799,-126697472,F872C000,,,
2801,-127188992,F86B4000,,,
2803,-127549440,F865C000,,,
2805,-127827968,F8618000,,,
2807,-128024576,F85E8000,,,
2809,-127991808,F85F0000,,,
2811,-127778816,F8624000,,,
2813,-127467520,F8670000,,,
2815,-126943232,F86F0000,,,
2817,-126107648,F87BC000,,,
2819,-125140992,F88A8000,,,
2821,-124141568,F899C000,,,
2823,-122896384,F8ACC000,,,
2825,-121552896,F8C14000,,,
2827,-120242176,F8D54000,,,
2829,-118915072,F8E98000,,,
2831,-117637120,F8FD0000,,,
2833,-116441088,F90F4000,,,
2835,-115359744,F91FC000,,,
2837,-114229248,F9310000,,,
2839,-112885760,F9458000,,,
2841,-111640576,F9588000,,,
2843,-110411776,F96B4000,,,
2845,-109084672,F97F8000,,,
2847,-107659264,F9954000,,,
2849,-106070016,F9AD8000,,,
2851,-104546304,F9C4C000,,,
2853,-103071744,F9DB4000,,,
2855,-101613568,F9F18000,,,
2857,-100319232,FA054000,,,
2859,-99237888,FA15C000,,,
2861,-98205696,FA258000,,,
2863,-97222656,FA348000,,,
2865,-96288768,FA42C000,,,
2867,-95502336,FA4EC000,,,
2869,-94765056,FA5A0000,,,
2871,-94011392,FA658000,,,
2873,-93323264,FA700000,,,
2875,-92684288,FA79C000,,,
2877,-92094464,FA82C000,,,
2879,-91619328,FA8A0000,,,
2881,-91291648,FA8F0000,,,
2883,-91160576,FA910000,,,
2885,-91176960,FA90C000,,,
2887,-91340800,FA8E4000,,,
2889,-91684864,FA890000,,,
2891,-97501184,FA304000,,,
2893,-98828288,FA1C0000,,,
2895,-100171776,FA078000,,,
2897,-101531648,F9F2C000,,,
2899,-102825984,F9DF0000,,,
2901,-104316928,F9C84000,,,
2903,-105988096,F9AEC000,,,
2905,-107544576,F9970000,,,
2907,-109101056,F97F4000,,,
2909,-110706688,F966C000,,,
2911,-112328704,F94E0000,,,
2913,-114098176,F9330000,,,
2915,-115933184,F9170000,,,
2917,-117555200,F8FE4000,,,
2919,-119078912,F8E70000,,,
2921,-120537088,F8D0C000,,,
2923,-121782272,F8BDC000,,,
2925,-122847232,F8AD8000,,,
2927,-123764736,F89F8000,,,
2929,-124551168,F8938000,,,
2931,-125304832,F8880000,,,
2933,-126009344,F87D4000,,,
2935,-126517248,F8758000,,,
2937,-126943232,F86F0000,,,
2939,-127369216,F8688000,,,
2941,-127664128,F8640000,,,
2943,-127746048,F862C000,,,
2945,-127795200,F8620000,,,
2947,-127696896,F8638000,,,
2949,-127287296,F869C000,,,
2951,-126713856,F8728000,,,
2953,-125878272,F87F4000,,,
2955,-124928000,F88DC000,,,
2957,-123944960,F89CC000,,,
2959,-122765312,F8AEC000,,,
2961,-121438208,F8C30000,,,
2963,-120029184,F8D88000,,,
2965,-118636544,F8EDC000,,,
2967,-117407744,F9008000,,,
2969,-116228096,F9128000,,,
2971,-115113984,F9238000,,,
2973,-113999872,F9348000,,,
2975,-112787456,F9470000,,,
2977,-111509504,F95A8000,,,
2979,-110198784,F96E8000,,,
2981,-108822528,F9838000,,,
2983,-107413504,F9990000,,,
2985,-105906176,F9B00000,,,
2987,-104366080,F9C78000,,,
2989,-102875136,F9DE4000,,,
2991,-101466112,F9F3C000,,,
2993,-100253696,FA064000,,,
2995,-99123200,FA178000,,,
2997,-98091008,FA274000,,,
2999,-97091584,FA368000,,,
3001,-96075776,FA460000,,,
3003,-92127232,FA824000,,,
3005,-91635712,FA89C000,,,
3007,-91357184,FA8E0000,,,
3009,-91209728,FA904000,,,
3011,-91193344,FA908000,,,
3013,-91406336,FA8D4000,,,
3015,-91701248,FA88C000,,,
3017,-92258304,FA804000,,,
3019,-93093888,FA738000,,,
3021,-94011392,FA658000,,,
3023,-95092736,FA550000,,,
3025,-96337920,FA420000,,,
3027,-97697792,FA2D4000,,,
3029,-99024896,FA190000,,,
3031,-100335616,FA050000,,,
3033,-101679104,F9F08000,,,
3035,-103038976,F9DBC000,,,
3037,-104562688,F9C48000,,,
3039,-106250240,F9AAC000,,,
3041,-107790336,F9934000,,,
3043,-109314048,F97C0000,,,
3045,-110903296,F963C000,,,
3047,-112476160,F94BC000,,,
3049,-114294784,F9300000,,,
3051,-116129792,F9140000,,,
3053,-117751808,F8FB4000,,,
3055,-119275520,F8E40000,,,
3057,-120717312,F8CE0000,,,
3059,-121929728,F8BB8000,,,
3061,-123076608,F8AA0000,,,
3063,-124076032,F89AC000,,,
3065,-124780544,F8900000,,,
3067,-125468672,F8858000,,,
3069,-126205952,F87A4000,,,
3071,-126779392,F8718000,,,
3073,-127188992,F86B4000,,,
3075,-127614976,F864C000,,,
3077,-127909888,F8604000,,,
3079,-128024576,F85E8000,,,
3081,-128057344,F85E0000,,,
3083,-127926272,F8600000,,,
3085,-127598592,F8650000,,,
3087,-127041536,F86D8000,,,
3089,-126287872,F8790000,,,
3091,-125288448,F8884000,,,
3093,-124207104,F898C000,,,
3095,-123043840,F8AA8000,,,
3097,-121733120,F8BE8000,,,
3099,-120373248,F8D34000,,,
3101,-119013376,F8E80000,,,
3103,-117702656,F8FC0000,,,
3105,-116490240,F90E8000,,,
3107,-115408896,F91F0000,,,
3109,-114278400,F9304000,,,
3111,-113082368,F9428000,,,
3113,-104611840,F9C3C000,,,
3115,-103022592,F9DC0000,,,
3117,-101646336,F9F10000,,,
3119,-100368384,FA048000,,,
3121,-99221504,FA160000,,,
3123,-98189312,FA25C000,,,
3125,-97271808,FA33C000,,,
3127,-96419840,FA40C000,,,
3129,-95584256,FA4D8000,,,
3131,-94814208,FA594000,,,
3133,-94093312,FA644000,,,
3135,-93356032,FA6F8000,,,
3137,-92635136,FA7A8000,,,
3139,-92110848,FA828000,,,
3141,-91684864,FA890000,,,
3143,-91324416,FA8E8000,,,
3145,-91193344,FA908000,,,
3147,-91176960,FA90C000,,,
3149,-91340800,FA8E4000,,,
3151,-91734016,FA884000,,,
3153,-92323840,FA7F4000,,,
3155,-93077504,FA73C000,,,
3157,-94011392,FA658000,,,
3159,-95158272,FA540000,,,
3161,-96354304,FA41C000,,,
3163,-97665024,FA2DC000,,,
3165,-98975744,FA19C000,,,
3167,-100270080,FA060000,,,
3169,-101695488,F9F04000,,,
3171,-102973440,F9DCC000,,,
3173,-104431616,F9C68000,,,
3175,-106184704,F9ABC000,,,
3177,-107692032,F994C000,,,
3179,-109215744,F97D8000,,,
3181,-110886912,F9640000,,,
3183,-112508928,F94B4000,,,
3185,-114229248,F9310000,,,
3187,-115982336,F9164000,,,
3189,-117604352,F8FD8000,,,
3191,-119177216,F8E58000,,,
3193,-120602624,F8CFC000,,,
3195,-121831424,F8BD0000,,,
3197,-122978304,F8AB8000,,,
3199,-123977728,F89C4000,,,
3201,-124764160,F8904000,,,
3203,-125517824,F884C000,,,
3205,-126238720,F879C000,,,
3207,-126713856,F8728000,,,
3209,-127074304,F86D0000,,,
3211,-127500288,F8668000,,,
3213,-127877120,F860C000,,,
3215,-128090112,F85D8000,,,
3217,-128073728,F85DC000,,,
3219,-127844352,F8614000,,,
3221,-127549440,F865C000,,,
3223,-127025152,F86DC000,,,
3225,-120012800,F8D8C000,,,
3227,-118669312,F8ED4000,,,
3229,-117391360,F900C000,,,
3231,-116244480,F9124000,,,
3233,-115113984,F9238000,,,
3235,-113999872,F9348000,,,
3237,-112885760,F9458000,,,
3239,-111624192,F958C000,,,
3241,-110247936,F96DC000,,,
3243,-108920832,F9820000,,,
3245,-107429888,F998C000,,,
3247,-105922560,F9AFC000,,,
3249,-104448000,F9C64000,,,
3251,-102858752,F9DE8000,,,
3253,-101449728,F9F40000,,,
3255,-100188160,FA074000,,,
3257,-99057664,FA188000,,,
3259,-98041856,FA280000,,,
3261,-97075200,FA36C000,,,
3263,-96206848,FA440000,,,
3265,-95354880,FA510000,,,
3267,-94535680,FA5D8000,,,
3269,-93814784,FA688000,,,
3271,-93126656,FA730000,,,
3273,-92536832,FA7C0000,,,
3275,-91979776,FA848000,,,
3277,-91471872,FA8C4000,,,
3279,-91160576,FA910000,,,
3281,-91045888,FA92C000,,,
3283,-91062272,FA928000,,,
3285,-91193344,FA908000,,,
3287,-91537408,FA8B4000,,,
3289,-92127232,FA824000,,,
3291,-92815360,FA77C000,,,
3293,-93716480,FA6A0000,,,
3295,-94830592,FA590000,,,
3297,-96174080,FA448000,,,
3299,-97550336,FA2F8000,,,
3301,-98779136,FA1CC000,,,
3303,-100089856,FA08C000,,,
3305,-101433344,F9F44000,,,
3307,-102744064,F9E04000,,,
3309,-104284160,F9C8C000,,,
3311,-105955328,F9AF4000,,,
3313,-107462656,F9984000,,,
3315,-108986368,F9810000,,,
3317,-110592000,F9688000,,,
3319,-112295936,F94E8000,,,
3321,-114114560,F932C000,,,
3323,-115851264,F9184000,,,
3325,-117456896,F8FFC000,,,
3327,-118964224,F8E8C000,,,
3329,-120389632,F8D30000,,,
3331,-121651200,F8BFC000,,,
3333,-122732544,F8AF4000,,,
3335,-123682816,F8A0C000,,,
3337,-127369216,F8688000,,,
3339,-127664128,F8640000,,,
3341,-127909888,F8604000,,,
3343,-127844352,F8614000,,,
3345,-127664128,F8640000,,,
3347,-127418368,F867C000,,,
3349,-126910464,F86F8000,,,
3351,-126156800,F87B0000,,,
3353,-125239296,F8890000,,,
3355,-124141568,F899C000,,,
3357,-122896384,F8ACC000,,,
3359,-121618432,F8C04000,,,
3361,-120291328,F8D48000,,,
3363,-118931456,F8E94000,,,
3365,-117620736,F8FD4000,,,
3367,-116408320,F90FC000,,,
3369,-115261440,F9214000,,,
3371,-114147328,F9324000,,,
3373,-112984064,F9440000,,,
3375,-111706112,F9578000,,,
3377,-110460928,F96A8000,,,
3379,-109084672,F97F8000,,,
3381,-107642880,F9958000,,,
3383,-106184704,F9ABC000,,,
3385,-104595456,F9C40000,,,
3387,-102973440,F9DCC000,,,
3389,-101580800,F9F20000,,,
3391,-100335616,FA050000,,,
3393,-99237888,FA15C000,,,
3395,-98222080,FA254000,,,
3397,-97239040,FA344000,,,
3399,-96337920,FA420000,,,
3401,-95567872,FA4DC000,,,
3403,-94797824,FA598000,,,
3405,-93995008,FA65C000,,,
3407,-93257728,FA710000,,,
3409,-92618752,FA7AC000,,,
3411,-92028928,FA83C000,,,
3413,-91553792,FA8B0000,,,
3415,-91193344,FA908000,,,
3417,-91078656,FA924000,,,
3419,-91111424,FA91C000,,,
3421,-91226112,FA900000,,,
3423,-91619328,FA8A0000,,,
3425,-92160000,FA81C000,,,
3427,-92864512,FA770000,,,
3429,-93831168,FA684000,,,
3431,-94912512,FA57C000,,,
3433,-96141312,FA450000,,,
3435,-97484800,FA308000,,,
3437,-98828288,FA1C0000,,,
3439,-100089856,FA08C000,,,
3441,-101416960,F9F48000,,,
3443,-102793216,F9DF8000,,,
3445,-104284160,F9C8C000,,,
3447,-105922560,F9AFC000,,,
3449,-107397120,F9994000,,,
3451,-117522432,F8FEC000,,,
3453,-118996992,F8E84000,,,
3455,-120471552,F8D1C000,,,
3457,-121716736,F8BEC000,,,
3459,-122781696,F8AE8000,,,
3461,-123846656,F89E4000,,,
3463,-124616704,F8928000,,,
3465,-125304832,F8880000,,,
3467,-126009344,F87D4000,,,
3469,-126517248,F8758000,,,
3471,-126943232,F86F0000,,,
3473,-127303680,F8698000,,,
3475,-127647744,F8644000,,,
3477,-127860736,F8610000,,,
3479,-127860736,F8610000,,,
3481,-127746048,F862C000,,,
3483,-127418368,F867C000,,,
3485,-126894080,F86FC000,,,
3487,-126173184,F87AC000,,,
3489,-125173760,F88A0000,,,
3491,-124174336,F8994000,,,
3493,-123011072,F8AB0000,,,
3495,-121651200,F8BFC000,,,
3497,-120324096,F8D40000,,,
3499,-118996992,F8E84000,,,
3501,-117719040,F8FBC000,,,
3503,-116490240,F90E8000,,,
3505,-115343360,F9200000,,,
3507,-114245632,F930C000,,,
3509,-113082368,F9428000,,,
3511,-111820800,F955C000,,,
3513,-110559232,F9690000,,,
3515,-109166592,F97E4000,,,
3517,-107724800,F9944000,,,
3519,-106283008,F9AA4000,,,
3521,-104710144,F9C24000,,,
3523,-103170048,F9D9C000,,,
3525,-101744640,F9EF8000,,,
3527,-100401152,FA040000,,,
3529,-99270656,FA154000,,,
3531,-98304000,FA240000,,,
3533,-97320960,FA330000,,,
3535,-96354304,FA41C000,,,
3537,-95567872,FA4DC000,,,
3539,-94830592,FA590000,,,
3541,-94076928,FA648000,,,
3543,-93405184,FA6EC000,,,
3545,-92782592,FA784000,,,
3547,-92176384,FA818000,,,
3549,-91668480,FA894000,,,
3551,-91324416,FA8E8000,,,
